鼻x,鼻y,左眼x,左眼y,右眼x,右眼y,左耳x,左耳y,右耳x,右耳y,左肩x,左肩y,右肩x,右肩y,左腕x,左腕y,右腕x,右腕y,左耳肩,右耳肩,左耳腕,右耳腕,左耳眼,右耳眼,左耳壁,右耳壁,上耳壁,下耳壁,鼻颈角,肩壁角,category
119.3344421,120.4665985,121.161232,104.4821396,102.89328,119.0965042,135.7756042,98.54505157,93.75930023,135.0809631,183.2722931,181.2075653,90.10570526,186.2312469,-1,-1,-1,-1,95.33638669,51.28060345,169.1649586,165.8232599,15.77431109,18.41011988,138.9338285,162.3951499,120.7778674,135.8101425,106,93,3
117.5031815,120.0655975,119.3546906,103.8648987,100.8395996,120.0655975,136.01828,100.1618805,91.58206177,134.8776703,182.3059998,181.6282806,91.58206177,185.3312988,-1,-1,-1,-1,93.69806482,50.45362854,170.3165733,164.4207391,17.07007786,17.46709782,138.8377953,164.5617233,120.5235699,136.3390809,108,92,3
117.6488495,120.8016815,119.4983978,104.6181793,101.0029678,119.4145203,136.1442871,98.60716248,93.60478973,135.5980225,182.3828583,179.9870605,91.75524902,185.9980774,-1,-1,-1,-1,93.59857517,50.43397999,169.4996823,166.1598206,17.69796467,17.79434693,139.2810318,162.5728583,121.2443507,135.5939956,108,93,3
119.9800034,120.3418884,121.8485184,103.9923706,103.1633606,118.9404984,136.7966461,100.2553406,93.82077789,135.2900085,183.509552,182.470047,90.08374786,186.207077,-1,-1,-1,-1,94.55873058,51.05402292,170.9987125,166.0299562,15.40817694,18.83056917,139.5818345,162.3429835,120.6088324,135.8949726,105,92,3
119.22686,119.3762131,121.0801239,103.1602097,102.5475388,117.9862747,137.7594452,99.4536972,93.28125,134.2022858,182.2376251,180.9970398,91.42799377,186.0934906,-1,-1,-1,-1,92.88501069,51.92428813,171.3041999,164.8290392,17.08619306,18.67680705,140.6860197,162.8369121,119.6981547,136.9051757,106,93,3
119.7457123,81.91181946,125.6592941,50.37271881,100.0337753,70.08465576,145.3712311,46.43033218,90.17780304,79.4478302,180.8527222,162.2379761,72.4370575,176.529129,-1,-1,-1,-1,121.1212062,98.68896916,153.8641404,121.5945934,20.10231008,13.59445568,166.6925479,172.7840102,82.32666295,174.2837568,95,97,3
119.4894714,79.54975891,125.3904266,48.07798004,99.81960297,70.20657349,145.0602875,48.07798004,89.98467255,79.54975891,178.499054,160.6879425,72.28179932,173.9651031,-1,-1,-1,-1,117.4698036,96.06065245,154.0852222,121.5173827,19.66986084,13.56543292,165.6200962,172.9407841,80.00370766,176.6553613,94,97,3
136.7112732,103.3169479,145.9147644,81.22857666,125.6670837,88.59136963,162.4810333,78.92770386,116.4635925,93.65328979,191.9322052,165.9006805,110.9414978,167.2812042,-1,-1,-1,-1,91.82412645,73.83470264,181.973861,150.8540382,16.72528869,10.50367965,169.7297158,143.7014458,103.6835474,152.9313593,104,90,3
118.6277466,79.10276794,124.5840607,49.81755447,100.7588043,69.67193604,144.438446,45.84667587,90.83161163,79.10276794,180.1763306,161.0020905,74.94810486,174.4037933,-1,-1,-1,-1,120.5734875,96.61558481,152.7970963,121.8585177,20.24757999,13.69268948,166.1674859,172.2542766,79.65605458,177.1453354,96,97,3
119.0320358,78.93926239,125.0085983,49.55449677,99.11016083,70.97051239,144.9304657,43.07988739,89.14922333,78.93926239,180.7898407,162.6111298,71.21953583,177.0544891,-1,-1,-1,-1,124.7942814,99.74001912,152.4425705,120.4872115,20.94758616,12.75622407,167.9769788,173.9141675,79.44703599,177.2877017,95,97,3
116.3352661,79.22904968,124.2561722,47.54544449,98.513237,69.82297516,144.0584259,43.58499527,88.61211395,79.22904968,179.7024689,160.9133301,74.75054169,174.2798615,-1,-1,15.34377956,248.0432281,122.6231461,96.05623355,151.7556217,184.0284643,20.19441533,13.65673737,166.969228,174.3482434,80.08313387,177.1553976,98,97,3
106.9300156,112.2260361,106.9300156,81.73192596,86.90403748,108.5849457,125.1354523,72.17407227,75.98077393,123.149292,172.4695892,180.041275,74.16023254,192.3299408,-1,-1,-1,-1,117.7958147,69.20459912,145.8238567,146.0790411,20.56186988,18.20543518,137.0234127,180.0845666,114.1868093,145.3096588,103,97,3
108.6446075,114.5140457,108.6446075,83.1401825,90.4568634,108.603035,126.8323517,70.86345673,77.72544098,123.1532288,172.3017273,181.3540192,75.90666199,192.2666626,-1,-1,14.06832027,250.4674377,119.4806616,69.13736106,146.6474226,142.3416201,21.94338243,19.33383708,139.1079797,178.3404317,116.1382705,142.8037341,103,96,3
106.0478439,114.6061783,107.8534088,85.71712494,86.18661499,108.7380905,124.103508,71.27259064,77.15879059,123.1826172,172.8537903,183.2176971,73.5476532,197.6622162,-1,-1,13.96397209,251.8291931,122.0995368,74.56709046,144.4791164,143.3301315,21.74190182,17.03367148,136.4539471,178.9060797,116.689645,143.0877702,103,98,3
108.4309082,112.269928,110.2461166,85.49562073,90.27883911,108.6395111,126.5829773,70.97396088,79.38759613,123.1611633,171.9631653,181.2477875,75.75717926,194.4080505,-1,-1,15.85534286,252.4946594,119.2462926,71.339322,146.484358,144.0954559,21.85798758,18.15206757,138.8352235,176.6786788,113.9626521,145.0561373,102,97,3
111.5313034,108.4237289,120.7128601,81.33815002,95.00450897,92.35601044,139.0759583,77.66552734,83.98664856,103.3738785,177.6384735,185.5487671,63.78723526,192.8940125,-1,-1,-1,-1,114.56815,91.7707507,160.6534758,134.598057,18.72675975,15.58161302,147.9042978,173.7671975,109.6673286,148.4923356,97,93,3
137.7894135,103.1601486,147.0533295,80.92675781,124.8199387,88.33789063,161.8755951,78.61077881,117.4088058,95.74901581,191.5201111,163.8387756,111.8504562,167.544342,-1,-1,-1,-1,90.23640491,72.01016678,181.2907487,152.9085261,15.00211042,10.48091914,169.2424399,142.2942201,103.6235923,153.1530371,103,92,3
116.0876389,137.7405853,123.7071762,113.4533005,100.8485641,126.3112717,142.7560272,118.6917343,95.13391113,145.3601227,188.4732513,220.1268311,81.79972076,216.3170624,-1,-1,-1,-1,111.2615991,72.19894683,187.0612376,175.1085788,19.75600957,19.88758366,143.0591735,161.8001001,138.2547402,118.857871,104,88,3
117.5033417,132.1195984,126.7607193,109.901886,102.6915359,121.0107422,143.4240112,118.6963959,97.13710785,140.9141083,189.710907,217.2874908,80.47382355,214.9731445,-1,-1,-1,-1,108.9159342,75.91051241,187.578043,172.541317,18.84167461,20.66387314,143.7254468,159.3869276,132.5359125,124.3243087,102,89,3
135.8289642,103.1383514,145.1012726,82.27565765,124.7021942,89.69350433,161.7914429,78.56672668,117.2843399,93.40242767,191.4628296,166.1900787,109.8664932,167.5809174,-1,-1,-1,-1,92.51077242,74.54845928,181.1957998,151.3373827,17.09730836,8.293411535,169.1748193,142.9651229,103.4350628,153.0620014,104,90,3
116.356926,133.1456757,126.0945663,109.7753448,102.7242279,119.9998627,143.6223145,121.4605103,96.8816452,143.3701935,190.3629761,218.8368988,81.30142212,214.9418488,-1,-1,-1,-1,108.0131959,73.24783403,189.5051197,174.4235341,21.06573152,24.08958561,143.7711172,159.8589806,133.6537771,123.4048062,104,88,3
114.8902359,133.2691956,124.5054474,110.1926956,101.4289398,121.7309494,141.8128357,119.3271408,95.65981293,142.403656,189.8888855,219.3253479,80.27547455,215.4792633,-1,-1,-1,-1,110.9547114,74.67745476,186.7461562,172.9385093,19.56997136,21.46260989,142.0777916,160.9858407,133.9124505,123.4289928,104,88,3
115.8799133,134.3457794,125.4184952,110.0224075,100.618187,122.8994904,142.5879364,117.6532669,94.89504242,141.9766541,190.2808533,218.2852936,81.54102325,216.8545074,-1,-1,-1,-1,111.3616591,76.05933708,186.2688735,172.157436,18.78881919,19.91714232,142.962843,161.7100931,134.891382,122.2564758,104,90,3
117.1650925,133.3944855,124.8803711,108.8020477,101.7345352,121.8215714,142.2397461,117.9639359,95.94808197,143.5207825,190.4602203,220.6735535,82.44634247,214.404892,-1,-1,-1,-1,113.4657644,72.15853344,186.1989337,174.0263979,19.62875682,22.45748883,142.5933657,160.8027088,133.8337924,123.0833352,103,87,3
115.6759262,133.5644684,125.35672,110.3305664,102.122818,124.3677139,140.845993,121.9475174,96.31433868,145.181427,191.1861267,221.1756592,80.82506561,217.3033447,-1,-1,-1,-1,111.2670355,73.76644628,187.7135525,175.6106207,19.36158905,21.60900469,140.9759777,160.6073219,134.1318382,123.0542246,104,88,3
114.5373459,133.075058,124.1014404,110.1212234,101.1476059,123.032753,141.3168182,117.7724991,95.40914917,142.1609497,189.1372986,218.6737213,82.01941681,214.8480835,-1,-1,-1,-1,111.6595495,73.91010994,185.3671581,172.5971656,18.8390884,19.97042301,141.6864316,161.2140002,133.754305,123.6599548,105,88,3
116.0623703,134.0981445,123.8328171,110.7868118,100.5214844,124.8707428,141.3163147,117.100296,94.69365692,144.2968445,189.8815765,219.572998,81.09538269,215.6877747,-1,-1,-1,-1,113.3985861,72.67446576,184.936782,173.9783003,18.58851182,20.28144471,141.7360376,162.1274914,134.6284493,122.4849761,104,88,3
116.3559189,137.0548401,124.031044,111.6309967,101.0056763,123.1436768,141.3000641,117.8670273,93.33055878,134.6563568,189.269577,219.0827026,79.89909363,215.2451477,-1,-1,-1,-1,112.0075315,81.70041293,185.4148819,165.2298443,18.36047744,13.83651801,141.6629283,162.8055718,137.5485871,119.5137469,103,88,3
128.2782745,100.573204,135.3906097,75.68003845,114.0536118,91.23826599,154.9495392,73.45743561,105.1632004,104.1293716,188.7331085,185.9212036,96.27278137,183.6985931,-1,-1,-1,-1,117.4283981,80.06435262,172.8125241,149.4081989,19.68480847,15.65950253,164.2688377,152.7139385,100.573589,155.4270451,100,89,3
117.091362,96.504776,127.9409256,72.54532623,106.2417984,78.42217255,153.2565765,78.42217255,100.8170166,85.6552124,183.9970093,186.9178162,89.967453,188.2740021,-1,-1,-1,-1,112.7664795,103.190741,173.5020833,133.7005262,25.98883424,9.041300964,161.0761908,160.8565801,97.11936045,159.8678356,103,90,3
109.0710983,106.8298874,117.0398483,74.95488739,77.19609833,101.3513718,144.9304657,73.46074677,59.26640701,121.2732468,230.5945282,185.0232391,19.42265511,204.9451141,-1,-1,-1,-1,140.6574609,92.6741925,163.8294956,136.3186953,27.93061033,26.80214421,154.8527366,196.8485606,108.4939084,150.3663054,101,95,3
122.6669159,100.5172043,129.7942047,73.3443985,104.8486862,84.03533936,145.8306122,76.90805054,92.37592316,101.853569,177.9034271,182.4810638,83.4668045,196.7356415,-1,-1,-1,-1,110.3373309,95.29942323,166.2194123,138.9169525,16.42759813,21.74992246,154.5216967,165.6999529,100.6585821,155.5742316,96,98,3
123.2539368,98.02472687,130.4466095,72.85037994,107.0704269,85.88710022,146.6301117,78.69442749,94.48325348,101.6210632,178.9971466,184.336792,85.49240875,193.7771606,-1,-1,-1,-1,110.4895204,92.59363682,167.7672544,140.1718028,17.2063545,20.14930589,154.697864,163.6566763,98.13955468,158.0465502,96,95,3
108.0055695,92.96817017,115.5187302,70.42869568,92.97924805,81.69843292,132.4233398,76.53313446,83.58779907,106.5857697,168.1108398,177.9607849,76.074646,200.5002594,-1,-1,-1,-1,107.5228624,94.21453632,154.3151793,136.8568361,17.97303539,26.6003542,142.0731473,173.7369744,95.09394259,164.2533251,99,103,3
105.3435135,95.54798889,112.8020172,70.84170532,88.56188965,84.36023712,131.4482727,74.57095337,81.10338593,106.7357407,166.8761444,177.5914917,73.6448822,203.6962585,-1,-1,-1,-1,108.9420278,97.24696039,152.491029,135.4546263,19.01552352,23.58585246,141.8919005,176.1845463,98.19742645,162.0437109,99,105,3
104.6648788,94.27004242,111.8923035,71.23262787,88.40317535,83.4289093,129.9608765,74.84633636,79.36888885,107.369751,167.9048462,179.6440125,73.94831848,201.3262787,-1,-1,-1,-1,111.4553621,94.11276047,151.3387522,134.9190914,18.42640006,25.58871299,140.410617,177.8318211,97.11523453,163.4047339,100,102,3
115.9032211,92.59200287,125.0225906,70.705513,101.312233,78.00101471,141.4374542,79.36891937,88.54511261,96.23974609,172.4432983,181.5058441,79.4257431,194.7289276,-1,-1,-1,-1,106.7394668,98.91047354,163.5469094,132.1888627,18.56077467,22.26321371,149.564486,170.4401744,93.37885764,163.855136,96,98,3
117.6255798,93.93527222,128.5769348,70.66365051,104.8490067,77.9645462,145.0039673,79.33346558,92.07242584,96.2168045,174.2075653,181.5460815,81.12107086,194.7789764,-1,-1,-1,-1,106.3027234,99.16871438,166.6452044,134.5867138,18.57452796,22.27972061,152.9528754,166.9803015,94.50642285,162.3964426,97,98,3
118.6925125,97.81623077,125.9365845,71.10370636,102.3933487,86.95011902,144.0467682,74.72574615,93.33825684,103.7020416,182.0781555,184.7451172,86.09418488,191.9891815,-1,-1,-1,-1,116.4072525,88.58383402,163.6244285,140.9334035,18.46883663,19.04262586,153.5826082,164.4665117,98.25804968,158.4573576,100,94,3
95.12578583,109.3201218,95.12578583,82.92363739,75.20391083,110.8142624,115.0476608,74.95488739,71.21953583,134.7205048,170.8289032,161.1169891,67.23516083,189.0076141,-1,-1,79.18828583,240.8044739,102.6423635,54.43312859,138.6946448,106.3828439,21.45651603,24.23599943,126.6876009,184.9026369,114.1560466,150.3186636,110,105,3
101.1023483,102.8455124,103.1767578,76.57336426,81.18047333,98.86113739,123.0164108,77.44512177,71.21953583,122.7673874,168.8367157,162.6111298,67.23516083,186.5173798,-1,-1,79.18828583,240.8044739,96.70961305,63.87438275,146.7436789,118.3057681,19.85879636,25.8984375,132.9993724,184.8545379,106.304671,155.4984911,104,103,3
135.669693,103.1061096,144.954422,82.2154541,124.5280075,89.64324951,161.6669464,78.50156403,115.2432709,93.35713959,191.3781128,163.9211273,109.6724319,167.635025,-1,-1,-1,-1,90.43923485,74.48649885,181.0553345,149.7189628,17.12020595,9.999965692,169.0748258,144.9571819,103.3909765,153.0861388,104,92,3
103.0945358,94.87676239,107.0789108,70.97051239,85.16484833,90.89238739,127.0007858,77.44512177,75.20391083,117.2888718,168.8367157,165.1013641,67.23516083,186.5173798,-1,-1,81.18047333,240.8044739,97.12806934,69.68563192,150.1260747,123.6601119,20.94759342,28.21337738,136.6930697,181.1130976,98.09119322,163.0367438,101,101,3
91.14141083,123.7323227,89.14922333,93.35146332,73.21172333,121.2420883,112.5619965,76.06101227,69.22734833,139.6698303,168.8367157,163.5760803,67.23516083,191.4667053,-1,-1,77.19609833,240.7733307,104.0467739,51.83517214,137.2396687,101.4170536,29.10528549,18.85356517,123.9671791,187.1368706,129.1055509,137.3072979,117,105,3
91.14141083,126.1810913,89.14922333,96.79632568,71.21953583,124.6869507,111.0632858,76.87445068,69.22734833,142.1185913,168.8367157,164.5307007,65.24297333,192.4213257,-1,-1,77.19609833,241.727951,104.9827956,50.46028468,136.4646844,99.92760142,29.61599633,17.5451106,122.2655931,187.3055206,131.4542635,134.950008,117,105,3
89.14922333,123.7623367,89.14922333,95.87171173,71.21953583,121.2721024,110.9701767,76.80580902,67.23516083,137.20961,166.8445282,165.100235,65.24297333,191.4967194,-1,-1,79.18828583,243.2935791,104.4885104,54.32365098,136.3490535,106.7552608,28.9769331,16.42800638,122.2097595,188.9893685,129.7169952,137.8266391,117,104,3
89.14922333,125.1063995,89.14922333,94.72554016,71.21953583,122.6161652,111.0632858,74.80366516,67.23516083,138.5536652,168.8367157,164.9501495,65.24297333,192.8407745,-1,-1,77.19609833,240.6532593,107.0708076,54.32365098,135.2936646,102.5843428,29.61599633,16.42799898,123.1458627,189.0596317,130.9999773,136.5376047,118,105,3
93.13359833,109.3201218,95.12578583,81.42949677,73.21172333,106.8298874,115.746994,75.74495697,69.22734833,129.2419891,168.8367157,162.6111298,67.23516083,189.0076141,-1,-1,79.18828583,240.8044739,101.8049632,59.79881891,139.7127375,112.0062868,21.39037681,22.76351354,126.9958903,186.7767811,114.7456099,150.7668818,111,104,3
93.13359833,106.8298874,95.12578583,78.93926239,75.20391083,105.3357468,116.6816177,74.09825897,69.22734833,126.7517624,168.8367157,162.6111298,67.23516083,189.0076141,-1,-1,79.18828583,240.8044739,102.7359846,62.28771859,139.6019758,114.4868607,22.09274097,22.23432087,128.5301428,186.7768227,112.3756682,153.1906931,110,104,3
93.13359833,106.8298874,95.12578583,82.92363739,73.21172333,105.3357468,117.0398483,77.44512177,69.22734833,126.7517624,168.8367157,162.6111298,67.23516083,189.0076141,-1,-1,79.18828583,240.8044739,99.68031093,62.28771859,141.7287653,114.4868607,22.58849859,21.78350223,127.4916539,186.7768227,112.3756682,153.1906931,110,104,3
121.0242233,90.89238739,123.0164108,66.98613739,103.0945358,89.39824677,138.9539032,63.00176239,95.12578583,102.8455124,182.7820282,150.6580048,95.12578583,154.6423798,148.9148407,252.7575989,39.34453201,242.2986145,98.00266,51.79686737,190.0170986,150.1955924,16.42799158,15.63105657,153.404557,162.8289318,91.15968158,165.2549098,107,92,3
119.0320358,90.89238739,121.0242233,69.47637177,103.0945358,89.39824677,138.9539032,63.00176239,95.12578583,102.8455124,182.7820282,149.1638641,95.12578583,154.6423798,148.9148407,252.7575989,39.34453201,242.2986145,96.66856944,51.79686737,190.0170986,150.1955924,19.06289555,15.63105657,153.404557,162.8289318,91.33373127,165.3509846,109,93,3
103.0945358,94.07545471,115.0476608,80.62818909,83.17266083,90.09107971,148.9148407,92.58131409,69.22734833,113.9973297,224.6179657,168.2844391,37.35234451,181.7317047,-1,-1,-1,-1,107.0603861,74.85961144,176.7255551,134.7451902,35.91466371,27.67635326,153.0689815,187.2968184,97.31635692,163.8286926,110,94,3
119.0320358,93.38262177,121.0242233,69.47637177,103.0945358,89.39824677,138.9539032,63.00176239,95.12578583,102.8455124,182.7820282,150.6580048,95.12578583,154.6423798,148.9148407,252.7575989,41.33671951,242.2986145,98.00266,51.79686737,190.0170986,149.4671581,19.06289555,15.63105657,153.404557,162.8289318,93.81225095,162.8644715,109,92,3
117.0398483,93.38262177,119.0320358,70.97051239,101.1023483,89.39824677,136.9617157,63.00176239,93.13359833,102.8455124,182.7820282,150.6580048,93.13359833,154.6423798,146.9226532,252.7575989,41.33671951,242.2986145,98.90964495,51.79686737,190.0170986,148.7618377,19.62076443,15.63105657,151.6023828,164.797491,94.02360859,162.9863081,110,92,3
121.0242233,90.89238739,123.0164108,66.98613739,103.0945358,89.39824677,138.9539032,63.00176239,97.11797333,102.8455124,182.7820282,150.6580048,93.13359833,154.6423798,148.9148407,252.7575989,41.33671951,242.2986145,98.00266,51.94988656,190.0170986,150.1955924,16.42799158,14.71557855,153.404557,160.8609544,91.15968158,165.2549098,106,92,3
119.0320358,89.39824677,121.0242233,66.98613739,103.0945358,85.41387177,138.9539032,63.00176239,95.12578583,101.3513718,182.7820282,150.6580048,93.13359833,154.6423798,148.9148407,252.7575989,41.33671951,242.2986145,98.00266,53.32823215,190.0170986,150.8621519,18.36705378,17.8186667,153.404557,163.0664348,89.84693042,166.8429458,107,92,3
121.0242233,90.89238739,123.0164108,66.98613739,103.0945358,89.39824677,138.9539032,63.00176239,95.12578583,102.8455124,182.7820282,150.6580048,93.13359833,154.6423798,148.9148407,252.7575989,39.34453201,242.2986145,98.00266,51.83516452,190.0170986,150.1955924,16.42799158,15.63105657,153.404557,162.8289318,91.15968158,165.2549098,106,92,3
119.0320358,93.38262177,121.0242233,70.97051239,103.0945358,90.89238739,138.9539032,63.00176239,95.12578583,102.8455124,182.7820282,150.6580048,93.13359833,154.6423798,148.9148407,252.7575989,41.33671951,242.2986145,98.00266,51.83516452,190.0170986,149.4671581,19.62076443,14.36586836,153.404557,162.8289318,93.81225095,162.8644715,108,92,3
119.0320358,93.38262177,121.0242233,69.47637177,103.0945358,90.89238739,138.9539032,63.00176239,95.12578583,102.8455124,182.7820282,150.6580048,93.13359833,154.6423798,148.9148407,252.7575989,41.33671951,242.2986145,98.00266,51.83516452,190.0170986,149.4671581,19.06289555,14.36586836,153.404557,162.8289318,93.81225095,162.8644715,108,92,3
119.0320358,89.39824677,123.0164108,65.49199677,103.0945358,82.92363739,140.9460907,63.00176239,95.12578583,98.86113739,182.7820282,150.6580048,93.13359833,154.6423798,148.9148407,252.7575989,39.34453201,242.2986145,97.12807263,55.81680582,189.9230856,153.9021056,18.10178686,17.8186667,155.2113764,163.4918533,89.84693042,166.8429458,107,92,3
109.0710983,126.7517624,119.0320358,93.38262177,87.15703583,110.8142624,150.9070282,94.87676239,75.20391083,126.7517624,198.7195282,208.9294891,63.25078201,224.8669739,-1,-1,-1,-1,123.6691539,98.84063948,179.6332341,148.7533153,31.90999208,19.921875,154.4994499,180.8003981,128.1573743,130.626989,104,96,3
107.0789108,126.7517624,119.0320358,94.87676239,85.16484833,113.3044968,150.9070282,94.87676239,75.20391083,129.2419891,198.7195282,210.4236298,65.24297333,224.8669739,-1,-1,-1,-1,125.0484455,96.1423839,179.6332341,150.897355,31.87499237,18.79425282,154.4994499,180.8003551,128.466732,130.9305117,106,96,3
103.0945358,96.23326111,115.0476608,80.29576111,83.17266083,92.24888611,148.9148407,93.74302673,71.21953583,113.6649017,224.6179657,167.9520111,39.34453201,179.9051361,-1,-1,-1,-1,106.009134,73.51043816,177.3434537,135.5127339,36.43919353,24.52596425,152.804352,185.3356819,99.40383639,161.6962987,111,93,3
109.0710983,126.7517624,121.0242233,94.87676239,87.15703583,113.3044968,152.8992157,94.87676239,77.19609833,129.2419891,200.7117157,210.4236298,65.24297333,226.3611145,-1,-1,-1,-1,125.0484455,97.85193769,181.3210472,151.9131513,31.87499237,18.79425282,156.4458981,178.8082151,128.1573743,130.626989,105,96,3
109.0710983,126.7517624,121.0242233,94.87676239,87.15703583,113.3044968,152.8992157,94.87676239,77.19609833,126.7517624,200.7117157,210.4236298,63.25078201,228.8513489,-1,-1,-1,-1,125.0484455,103.0475493,181.3210472,149.7836526,31.87499237,16.73467145,156.4458981,178.8082586,128.1573743,130.626989,104,97,3
109.3991165,126.7527695,119.337616,94.9495697,87.5344162,113.3357925,153.1285248,97.43418884,77.59591675,129.2373962,200.8333282,212.7208099,63.68200684,226.1377716,-1,-1,-1,-1,124.7667956,97.89422677,182.8794458,152.1154085,33.88213173,18.75192714,156.1493321,178.4083744,128.1103331,130.578863,104,95,3
109.4423294,129.2367859,119.3778687,97.44304657,87.58412933,117.3141327,151.1716156,97.44304657,77.64858246,130.7271271,200.84935,212.6953735,65.72592926,226.1083374,-1,-1,-1,-1,125.502893,96.12348799,181.238059,153.4198016,31.79374695,16.69201935,154.2290011,178.3722662,130.5623758,128.1144004,105,95,3
107.0789108,130.7361298,117.0398483,94.87676239,87.15703583,117.2888718,150.9070282,94.87676239,77.19609833,130.7361298,200.7117157,212.9138641,67.23516083,224.8669739,-1,-1,-1,-1,128.1142626,94.65641072,179.6332341,153.1960759,33.86717987,16.73466532,154.4994499,178.8248351,132.3995,126.9989337,107,95,3
107.0789108,129.2419891,117.0398483,94.87676239,87.15703583,114.7986374,150.9070282,94.87676239,77.19609833,130.7361298,200.7117157,212.9138641,65.24297333,224.8669739,-1,-1,-1,-1,128.1142626,94.88673781,179.6332341,153.1960759,33.86717987,18.79425282,154.4994499,178.8248351,130.9243435,128.4728971,107,95,3
107.1412277,129.2411346,117.0979614,97.3795929,87.22776794,117.2930527,150.9508514,97.3795929,75.27968597,129.2411346,198.7431641,210.388504,63.331604,226.3192596,-1,-1,-1,-1,122.6993038,97.81062834,181.0182465,150.9348987,33.85289001,16.89713957,154.0252216,180.7245759,130.9135565,128.463607,106,96,3
106.8934174,129.2173309,118.7021942,95.26708984,85.24398041,114.9483948,150.192276,95.26708984,77.37145996,129.2173309,201.363678,213.3549042,59.65828323,231.5601044,-1,-1,-1,-1,128.6982683,103.8643341,179.2385475,151.9823641,31.49008179,16.29659833,153.7178037,178.632688,130.9297768,128.5275574,105,97,3
118.8144836,106.0532684,123.5471954,85.93922424,106.1939087,99.74298096,139.3229218,93.43269348,95.15090179,114.3355179,174.0295105,180.5935516,85.68547058,186.9038391,-1,-1,-1,-1,93.81664296,73.18302832,169.1391615,150.1575093,17.46498274,18.3000037,143.5471184,161.4284686,106.4503145,150.2278137,99,94,3
118.2540436,111.8722992,119.8027267,89.02916718,102.7671661,105.6775513,133.740921,90.19068146,95.02373505,118.0670547,172.4580994,180.0145416,81.08554077,188.1451569,-1,-1,-1,-1,97.81280977,71.45077785,162.6986668,152.962483,13.98650689,14.61028821,138.9826555,161.2824271,112.296015,144.4568372,97,95,3
136.8695526,111.0742874,144.711853,93.91927338,123.145546,101.7615662,160.3964386,105.6827087,113.3426819,118.9165802,183.9233093,185.5760651,105.5003891,181.6549225,-1,-1,-1,-1,83.28542508,63.22658578,193.4683714,165.6931957,19.60572968,19.75830587,161.9415913,142.9462099,111.4278524,145.1968703,97,88,3
117.7190781,107.7164078,120.9065781,84.20859528,101.7815781,100.1460953,135.2503204,87.39609528,93.81282806,112.8960953,171.9065704,177.8414154,82.65657043,184.2164154,-1,-1,-1,-1,97.59117069,72.18760384,162.4131136,148.1951176,14.69364153,15.03540743,141.2137609,162.8889397,108.2059234,148.6395677,98,94,3
114.5340652,117.8325958,114.5340652,94.8897171,99.48955536,114.8236923,128.0741272,91.8808136,93.47175598,127.9876328,167.1898499,179.1389618,84.44504547,188.1656647,-1,-1,-1,-1,95.62439116,60.85126974,159.0187909,159.8834641,13.87035608,14.47422665,133.0698226,162.5282445,118.5995448,138.8220551,100,96,3
112.7438126,116.5912247,112.7438126,92.63090515,97.76860809,112.4730453,127.7190094,89.63586426,90.28101349,124.4532089,166.6545258,178.3639221,82.79340363,187.3490448,-1,-1,-1,-1,96.89500857,63.33995952,157.427581,155.1474494,15.27176448,14.1275756,133.3564857,165.7569372,117.585139,140.2410706,101,96,3
113.7254639,116.2119522,112.2031937,91.85571289,96.98054504,110.1228867,128.9481049,89.95288086,89.36922455,123.4427109,168.5269928,178.2442474,81.75789642,189.2806702,-1,-1,-1,-1,96.75667306,66.27646037,158.615688,153.7939694,16.85267992,15.3411185,134.4440293,166.6930839,117.0853544,140.5149839,100,97,3
112.2645874,115.6417465,112.2645874,90.98193359,95.31095886,108.3208694,129.2182159,90.98193359,89.14601135,120.6507721,169.2904205,179.2178497,79.89857483,188.465271,-1,-1,-1,-1,96.90902165,68.44210213,159.4285416,151.410745,16.95362854,13.78524853,134.4160875,167.0157618,116.707398,141.2375394,101,95,3
109.1890869,115.2346344,109.1890869,88.1958313,93.51441956,108.9647675,124.8637619,87.02023315,85.67708588,122.6801071,167.1853638,177.9333038,80.97468567,188.5137177,-1,-1,-1,-1,100.2811269,66.00133971,153.5879162,151.0287592,15.718698,15.79665601,131.4165147,170.4059751,116.7598879,142.0166842,103,96,3
111.5074158,115.4853592,113.037674,91.00133514,97.7351532,109.364357,128.3401794,89.08852386,90.08390045,119.6935501,168.1267242,177.8431091,80.9023819,188.937439,-1,-1,-1,-1,97.2643077,69.84995653,157.6224101,151.2058529,15.4215927,12.85433386,134.1093011,166.1238971,116.6570766,141.4792197,101,97,3
113.9302368,122.8683319,117.890007,99.10971832,96.11128235,113.4638824,131.7491913,101.5845795,86.21186066,129.302948,165.4072266,196.6190186,76.31243896,204.538559,-1,-1,-1,-1,100.8186885,75.8840939,167.7675288,156.7953025,14.07842059,18.67818373,134.3712166,169.7931387,123.6712789,133.8730715,96,95,3
116.5396423,75.44714355,128.0509338,60.09875107,112.7025452,63.93584824,152.9920654,75.44714355,-1,-1,177.9332123,156.0261993,95.43560028,156.0261993,191.3630524,241.8812561,43.63477325,215.0215912,84.35072636,184.274394,170.8000189,220.5846569,29.28537514,130.9386618,161.7664205,287.5586897,76.31258919,180.9162065,105,90,3
